title,price,price_numeric,beds,baths,area,area_sqft,price_per_sqft,property_type,featured,photo_count,description,description_length,city,listing_mode,scraped_date,url
240 Sq. Yd G+1 Bungalow For Sale In Gulistan-E-Jauhar block 15 Mein 100FIT Road,PKR 7.75 Crore,77500000,6,7,240 Sq. Yd,2160.0,35879,House,False,7,hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_240_sq_yd_g_1_bungalow_for_sale_in_gulistan-e-jauhar_block_15_mein_100fit_road-54386712-232-1.html
Brand New Lavish Elevation House Outstanding Construction,PKR 2.95 Crore,29500000,6,6,120 Sq. Yd,1080.0,27314,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_soomra_society_brand_new_lavish_elevation_house_outstanding_construction-52650457-12877-1.html
Brand New Lavish Elevation House Direct Owner Meeting PHOTO NOT ORIGINAL For Sale,PKR 2.88 Crore,28800000,4,5,120 Sq. Yd,1080.0,26666,House,False,12,12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_hansa_society_brand_new_lavish_elevation_house_direct_owner_meeting_photo_not_original_for_sale-52849946-9217-1.html
Elegant 300 Square Yards House For Sale Prime Location DHA Ph 8,PKR 13 Crore,130000000,5,6,300 Sq. Yd,2700.0,48148,House,False,50,501VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_8_elegant_300_square_yards_house_for_sale_prime_location_dha_ph_8-53770456-1485-1.html
Brand New Lavish Elevation House Direct Owner Meeting 40 Feet Road Near Park,PKR 2.75 Crore,27500000,4,5,120 Sq. Yd,1080.0,25462,House,False,11,11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_andaleeb_cooperative_housing_society_brand_new_lavish_elevation_house_direct_owner_meeting_40_feet_road_near_park-54157598-13849-1.html
"GROUND PLUS 1 HOUSE FOR SALE, NORTH NAZIMABAD BLOCK E",PKR 2.7 Crore,27000000,5,6,180 Sq. Yd,1620.0,16666,House,False,10,10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_-_block_e_ground_plus_1_house_for_sale_north_nazimabad_block_e-54513047-7213-1.html
400 Sq/yd Brand New Luxury House,PKR 10 Crore,100000000,10,,400 Sq. Yd,3600.0,27777,House,False,16,16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_karachi_university_housing_society_400_sq_yd_brand_new_luxury_house-54266288-9184-1.html
"Fully Renovated Apartment for Sale in Askari 4 3 Bed DD | 2,300 Sq. Ft. | West Open Beautiful Tile & Wooden Flooring Servant Quarter with Attached Bathroom Prime Location | Secure & Family-Friendly Co",PKR 6.75 Crore,67500000,6,6,256 Sq. Yd,2304.0,29296,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/gulistan_e_jauhar_askari_4_fully_renovated_apartment_for_sale_in_askari_4_3_bed_dd_2_300_sq_ft_west_open_beautiful_tile_wooden_flooring_servant_quarter_with_attached_bathroom_prime_location_secure_family-friendly_community_demand_6_crore_75_lakh_contact_0300-2022089-54521755-6648-1.html
Prime Location 240 Square Yards House For Sale In Beautiful Gulshan-E-Maymar - Sector T,PKR 4.85 Crore,48500000,6,6,240 Sq. Yd,2160.0,22453,House,False,10,101VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/gulshan_e_maymar_gulshan-e-maymar_-_sector_t_prime_location_240_square_yards_house_for_sale_in_beautiful_gulshan-e-maymar_-_sector_t-54347476-6756-1.html
Bungalow For Sale 1000 Square Yards In DHA Phase 7,PKR 25 Crore,250000000,6,7,"1,000 Sq. Yd",9000.0,27777,House,True,6,super hot6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_7_bungalow_for_sale_1000_square_yards_in_dha_phase_7-54467865-1484-1.html
Bungalow For Sale 1600 Square Yards In DHA Phase 6,PKR 70 Crore,700000000,6,7,"1,600 Sq. Yd",14400.0,48611,House,True,40,super hot40Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_6_bungalow_for_sale_1600_square_yards_in_dha_phase_6-54494324-1483-1.html
Bungalow for Sale 1000 Square yards in DHA phase 6,PKR 30 Crore,300000000,6,7,"1,000 Sq. Yd",9000.0,33333,House,True,23,super hot23Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_6_bungalow_for_sale_1000_square_yards_in_dha_phase_6-54504913-1483-1.html
240 SQ. Yds. Luxurious Villa,PKR 6.8 Crore,68000000,6,6,240 Sq. Yd,2160.0,31481,House,True,36,super hot36Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_naya_nazimabad_240_sq_yds_luxurious_villa-54495189-10079-1.html
A Well Designed Prime Location House Is Up For sale In An Ideal Location In Naya Nazimabad,PKR 4.5 Crore,45000000,4,4,120 Sq. Yd,1080.0,41666,House,True,16,super hot161VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_naya_nazimabad_a_well_designed_prime_location_house_is_up_for_sale_in_an_ideal_location_in_naya_nazimabad-54508421-10079-1.html
SLIGHTLY USED BUNGALOW FOR SALE,PKR 18 Crore,180000000,6,6,500 Sq. Yd,4500.0,40000,House,True,8,super hot8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_6_slightly_used_bungalow_for_sale-54519594-1483-1.html
240 Sq Yds West Open Corner Fully Furnished One Unit House For Sale,PKR 5.25 Crore,52500000,5,6,240 Sq. Yd,2160.0,24305,House,True,24,super hot24Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_sector_35_a_capital_cooperative_housing_society_240_sq_yds_west_open_corner_fully_furnished_one_unit_house_for_sale-54455848-8908-1.html
400 Sq Yds G+1.5 Leased Fully Furnished 9-Bed House For Sale In Capital Society Scheme 33,PKR 8.5 Crore,85000000,8,7,400 Sq. Yd,3600.0,23611,House,True,37,super hot37Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_sector_35_a_capital_cooperative_housing_society_400_sq_yds_g_1_5_leased_fully_furnished_9-bed_house_for_sale_in_capital_society_scheme_33-54476398-8908-1.html
BRAND NEW BANGLOW AVAILABLE FOR SALE 10 BED D/D LOUNGE 2 KITCHEN BIG GARDEN 10 CAR PARKING SWIMMING POOL,PKR 1.35 Arab,1350000000,1,6,"3,000 Sq. Yd",27000.0,50000,House,True,36,super hot36Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_8_brand_new_banglow_available_for_sale_10_bed_d_d_lounge_2_kitchen_big_garden_10_car_parking_swimming_pool-54107677-1485-1.html
Luxury White House In Best Location Of Gulshan E Iqbal Block 7,PKR 25 Crore,250000000,7,6,"1,000 Sq. Yd",9000.0,27777,House,True,43,super hot43Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan-e-iqbal_-_block_7_luxury_white_house_in_best_location_of_gulshan_e_iqbal_block_7-54519620-6868-1.html
"235 Sq Yd Villa For Sale Precinct-31, Bahria Town Karachi Near Sports City Villas | 3 Bedrooms, Drawing, Dining, Closed Italian Kitchen & TV Lounge | Amenities Nearby | 15 Min Drive From Main Gate.",PKR 1.38 Crore,13799999,1,3,235 Sq. Yd,2115.0,6524,House,True,15,hot15Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_-_precinct_31_235_sq_yd_villa_for_sale_precinct-31_bahria_town_karachi_near_sports_city_villas_3_bedrooms_drawing_dining_closed_italian_kitchen_tv_lounge_amenities_nearby_15_min_drive_from_main_gate-54420599-10045-1.html
500 Yards Brand New Top Quality Bungalow With Pool Basement Available For Sale,PKR 31.5 Crore,315000000,6,6,500 Sq. Yd,4500.0,70000,House,True,48,hot48Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_8_500_yards_brand_new_top_quality_bungalow_with_pool_basement_available_for_sale-54384174-1485-1.html
Gulistan-E-Jauhar Block 2 Single Belt House For Sale 110 Square Yard Ground Plus One,PKR 3.2 Crore,32000000,5,5,110 Sq. Yd,990.0,32323,House,False,20,hot20Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_gulistan-e-jauhar_block_2_single_belt_house_for_sale_110_square_yard_ground_plus_one-52227323-232-1.html
400 Sq. Yd Bungalow For Sale In Gulistan-E-Jauhar VIP Block,PKR 8.5 Crore,85000000,4,4,400 Sq. Yd,3600.0,23611,House,False,48,hot48Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_400_sq_yd_bungalow_for_sale_in_gulistan-e-jauhar_vip_block-53317022-232-1.html
500 Sq Yd Ground Plus One With Basement House For Sale In Gulistan E Johar Block 1,PKR 9.7 Crore,97000000,5,6,500 Sq. Yd,4500.0,21555,House,False,11,hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_500_sq_yd_ground_plus_one_with_basement_house_for_sale_in_gulistan_e_johar_block_1-52450456-232-1.html
DOUBLE STORY HOUSE FOR SALE,PKR 2.4 Crore,24000000,4,5,120 Sq. Yd,1080.0,22222,House,False,5,hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/gulzar_e_hijri_sadaf_cooperative_housing_society_double_story_house_for_sale-54412072-9164-1.html
LUXURIOUS | DOUBLE STOREY HOUSE FOR SALE,PKR 3.05 Crore,30500000,4,5,120 Sq. Yd,1080.0,28240,House,False,11,hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_zeenatabad_luxurious_double_storey_house_for_sale-54412291-9195-1.html
Brand New House Available For Sale,PKR 5.5 Crore,55000000,9,7,240 Sq. Yd,2160.0,25462,House,False,46,46Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_saadi_town_brand_new_house_available_for_sale-54177255-6853-1.html
House Available For Sale,PKR 1.45 Crore,14500000,2,3,120 Sq. Yd,1080.0,13425,House,False,8,8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/gulshan_e_maymar_gulshan-e-maymar_-_sector_r_house_available_for_sale-54215991-6754-1.html
Brand New House Available For Sale,PKR 5.7 Crore,57000000,6,7,240 Sq. Yd,2160.0,26388,House,False,45,45Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_sector_35_a_capital_cooperative_housing_society_brand_new_house_available_for_sale-54224027-8908-1.html
Brand New House Available For Sale,PKR 4.5 Crore,45000000,6,7,240 Sq. Yd,2160.0,20833,House,False,39,39Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_saadi_town_brand_new_house_available_for_sale-54238338-6853-1.html
Brand New House Available For Sale,PKR 6.5 Crore,65000000,9,7,400 Sq. Yd,3600.0,18055,House,False,50,50Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_saadi_town_brand_new_house_available_for_sale-54241121-6853-1.html
Prime Location 240 Square Yards House In Capital Cooperative Housing Society Is Available,PKR 5.6 Crore,56000000,6,6,240 Sq. Yd,2160.0,25925,House,False,24,241VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_sector_35_a_capital_cooperative_housing_society_prime_location_240_square_yards_house_in_capital_cooperative_housing_society_is_available-54117095-8908-1.html
Brand New House Available For Sale,PKR 1.65 Crore,16500000,2,3,120 Sq. Yd,1080.0,15277,House,False,7,7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/saadi_garden_saadi_garden_-_block_5_brand_new_house_available_for_sale-54177245-9089-1.html
Brand New House Available For Sale,PKR 1.75 Crore,17500000,2,3,120 Sq. Yd,1080.0,16203,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/saadi_garden_saadi_garden_-_block_5_brand_new_house_available_for_sale-54106404-9089-1.html
Prime Location House Of 120 Square Yards Is Available For Sale,PKR 3.9 Crore,39000000,4,4,120 Sq. Yd,1080.0,36111,House,True,19,super hot191VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_naya_nazimabad_prime_location_house_of_120_square_yards_is_available_for_sale-54508422-10079-1.html
Corner 100 Yards Slightly Used West Open Bungalow For Sale DHA Phase 7 Extension.,PKR 5.5 Crore,55000000,4,4,100 Sq. Yd,900.0,61111,House,True,22,super hot22Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_corner_100_yards_slightly_used_west_open_bungalow_for_sale_dha_phase_7_extension-54399337-1674-1.html
Hot Deal! 120 Sq Yard Greenbelt Facing House Near Entrance Naya Nazimabad,PKR 4.15 Crore,41500000,4,4,120 Sq. Yd,1080.0,38425,House,True,18,super hot18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_-_block_a_hot_deal_120_sq_yard_greenbelt_facing_house_near_entrance_naya_nazimabad-54115825-14291-1.html
LUXURY BRAND NEW 240 SQUARE YARD GROUND+ONE HOUSE FOR SALE IN SECTOR 25-A PUNJABI SAUDAGARAN SOCIETY SCHEME 33 KARACHI,PKR 5.75 Crore,57500000,6,6,240 Sq. Yd,2160.0,26620,House,True,28,super hot281Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_sector_25_a_sector_25-a_-_punjabi_saudagar_multi_purpose_society_luxury_brand_new_240_square_yard_ground_one_house_for_sale_in_sector_25-a_punjabi_saudagaran_society_scheme_33_karachi-53650530-9145-1.html
Brand New House For Sale Purpose,PKR 8 Crore,80000000,5,6,375 Sq. Yd,3375.0,23703,House,True,5,super hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/malir_cantonment_askari_6_brand_new_house_for_sale_purpose-44838384-21109-1.html
Well Maintained 500 Sq. Yards House Available For Sale In Falcon Complex New Malir,PKR 11 Crore,110000000,5,5,500 Sq. Yd,4500.0,24444,House,True,6,super hot6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/malir_falcon_complex_new_malir_well_maintained_500_sq_yards_house_available_for_sale_in_falcon_complex_new_malir-54478432-9582-1.html
Brand New 350 Sq. Yards House Available For Sale In Falcon Complex New Malir Prime Location,PKR 9.25 Crore,92500000,4,5,350 Sq. Yd,3150.0,29365,House,True,7,super hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/malir_falcon_complex_new_malir_brand_new_350_sq_yards_house_available_for_sale_in_falcon_complex_new_malir_prime_location-54478732-9582-1.html
FALCON COMPLEX BRAND NEW 350 SQYD HOUSE,PKR 9 Crore,90000000,4,5,350 Sq. Yd,3150.0,28571,House,True,12,super hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/malir_falcon_complex_new_malir_falcon_complex_brand_new_350_sqyd_house-54482446-9582-1.html
Prime Location House For sale In Beautiful CP Barar Society,PKR 15 Crore,150000000,10,6,300 Sq. Yd,2700.0,55555,House,True,30,super hot301VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/gulshan_e_iqbal_town_cp_barar_society_prime_location_house_for_sale_in_beautiful_cp_barar_society-54195319-9654-1.html
500 SQ YARDS VILLA FOR SALE IN FALCON LUXURY LIVING!,PKR 11.8 Crore,118000000,5,5,500 Sq. Yd,4500.0,26222,House,True,24,super hot241Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/malir_falcon_complex_new_malir_500_sq_yards_villa_for_sale_in_falcon_luxury_living-53084494-9582-1.html
120Sq. Yard Bungalow Block M,PKR 3 Crore,30000000,3,3,120 Sq. Yd,1080.0,27777,House,True,11,hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_naya_nazimabad_120sq_yard_bungalow_block_m-54255286-10079-1.html
Spacious Prime Location House Is Available In Naya Nazimabad For sale,PKR 4.25 Crore,42500000,4,4,120 Sq. Yd,1080.0,39351,House,True,6,hot6VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_naya_nazimabad_spacious_prime_location_house_is_available_in_naya_nazimabad_for_sale-54508537-10079-1.html
